area,perimeter,defect_count,finger_count,centroid_x,centroid_y,aspect_ratio,solidity,label
324908.0,6294.934318304062,5,6,971,392,1.0237099023709901,0.717972402165134,1
325737.0,6736.865336060524,5,6,971,393,1.0270655270655271,0.7284508591926004,1
536771.0,10522.42289686203,8,9,714,402,1.9047619047619047,0.6925063232674956,1
328046.0,7358.972981929779,6,7,963,393,1.1,0.7050719373433691,1
325021.5,6462.029769062996,5,6,969,397,1.036818851251841,0.7947095406515943,1
536260.0,11234.873687505722,7,8,718,401,1.8991097922848665,0.695107763998302,1
534192.5,11937.223970770836,9,10,715,403,1.887905604719764,0.6979427906214091,1
560557.5,10507.102048754692,7,8,712,405,1.8962962962962964,0.7291268999416628,1
563449.5,12227.28285062313,7,8,707,401,1.7827298050139275,0.7004872148071529,1
563140.5,11001.670589327812,8,9,703,397,1.8156028368794326,0.7115728090320665,1
541304.0,10000.869512915611,6,7,691,412,1.8851251840942562,0.7211679824032582,1
516070.0,13024.92245709896,6,7,674,416,1.893491124260355,0.6843395030459586,1
237700.0,6154.875441193581,5,6,369,445,1.3957654723127035,0.6459326893028438,1
202555.0,4795.086556553841,5,6,324,412,1.0716666666666668,0.6944925409467906,1
203806.0,4593.547453045845,5,6,322,412,1.1367673179396092,0.7285993643711814,1
218310.5,4513.505823612213,4,5,314,407,0.9895678092399404,0.6785866928182995,1
220596.5,4463.162678003311,4,5,310,406,1.0399361022364217,0.7230183051736288,1
217187.0,4310.812391400337,5,6,310,408,1.0144927536231885,0.7328386713635934,1
217588.0,3996.327110528946,4,5,308,408,1.0128824476650564,0.7302909577877945,1
216436.0,4264.753516435623,4,5,308,409,1.0830564784053156,0.7279527380293722,1
401324.0,10982.717272639275,6,7,650,365,1.8768328445747802,0.5199706408420093,1
214813.5,3946.510875105858,5,6,307,412,1.026578073089701,0.7433095959805672,1
213234.5,3791.800198316574,5,6,305,410,1.0179445350734095,0.7361023610495011,1
217825.5,4146.854022264481,5,6,306,405,0.9764521193092621,0.7355664515606164,2
221115.5,4404.73627114296,4,5,306,404,1.0440944881889764,0.7121134535242475,2
224861.0,4864.518015384674,5,6,317,402,1.1693811074918568,0.6737882667393809,2
219491.0,4168.008350014687,5,6,304,406,1.0016181229773462,0.7481878284108282,2
218246.0,4046.6946411132812,6,7,305,407,1.01628664495114,0.7524919749957764,2
416139.5,10915.160922527313,7,8,644,354,1.7777777777777777,0.5219385272220104,2
218617.0,4358.209359884262,4,5,305,405,1.0258899676375404,0.7373466018418741,2
414815.0,11605.19244837761,6,7,647,359,1.7777777777777777,0.5272419683666258,2
416712.5,11660.665536999702,7,8,648,358,1.7777777777777777,0.5243124189240028,2
220622.5,4006.510875582695,4,5,305,403,0.9844479004665629,0.7321247538124843,2
413157.0,11950.790427565575,8,9,647,357,1.7777777777777777,0.5174896384835925,2
410583.5,10865.587329030037,7,8,646,359,1.7877094972067038,0.5211548371865139,2
217316.0,4190.268234968185,5,6,308,404,0.9984025559105432,0.7387014699858763,2
219038.5,4442.535260558128,6,7,309,404,1.0032154340836013,0.738086131979627,2
214506.5,4058.628626227379,4,5,310,406,1.0711805555555556,0.7722102724253688,2
212817.5,4912.500770330429,4,5,310,405,0.9660493827160493,0.7186332907861769,2
212832.5,3911.51592874527,4,5,311,408,1.099644128113879,0.7833479329839232,2
213999.0,4050.3271102905273,5,6,310,406,1.063573883161512,0.7651292502413386,2
215480.0,4251.439807295799,5,6,311,403,1.028006589785832,0.7449263387879909,2
216546.0,4368.753516077995,5,6,312,401,1.0528052805280528,0.7403547819665321,2
272353.5,8901.372037887573,6,7,972,387,0.9852941176470589,0.7088865405688198,2
505715.0,14031.24539399147,8,9,689,391,1.8906942392909896,0.6519163736116411,2
499644.0,12132.31942653656,7,8,683,387,1.8991097922848665,0.6586005312102499,2
500442.5,13040.042295336723,7,8,679,387,1.8823529411764706,0.6606013284826469,2
506939.5,12440.44431579113,8,9,690,390,1.8823529411764706,0.6539180428102999,2
523812.5,13892.659605622292,9,10,683,385,1.7777777777777777,0.6443235563646651,2
529044.5,13492.635221600533,7,8,692,385,1.7877094972067038,0.65539478329813,2
478717.5,12814.752972364426,6,7,698,400,1.9104477611940298,0.6317805543549627,2
487441.5,13754.860616326332,7,8,696,393,1.9076005961251863,0.6391066118433129,2
420681.0,10297.73660504818,8,9,790,410,1.6392215568862276,0.6914552033655518,2
491179.0,11793.18234360218,7,8,695,394,1.9248120300751879,0.6483753292671739,2
455792.5,8175.715184807777,7,8,803,404,1.6322869955156951,0.7238386311951316,2
454400.5,8035.004506111145,8,9,807,404,1.593144560357675,0.7345692533638757,2
308154.0,5115.3119522333145,5,6,985,393,0.9805970149253731,0.8692429095494184,2
277480.5,6601.568873524666,5,6,983,393,0.9865269461077845,0.7845757126356669,2
276975.0,7992.19332420826,5,6,981,388,0.9821428571428571,0.7604805462774962,2
150559.0,5552.719027757645,4,5,1095,334,0.8876221498371335,0.6459029122881529,2
251199.0,7905.600399255753,5,6,972,367,0.976401179941003,0.6733600855642495,2
452959.5,11138.949807167053,7,8,663,388,1.91904047976012,0.6024827701788257,2
456688.0,13340.368194818497,8,9,673,392,1.9047619047619047,0.6111991434689508,2
455033.5,13177.356001615524,7,8,670,397,1.913303437967115,0.6080726052055201,2
464094.5,10995.268568634987,6,7,664,401,1.8991097922848665,0.6352355265256064,2
468321.0,10199.462437987328,7,8,658,399,1.9104477611940298,0.6384426678154393,2
486829.0,11805.844247341156,7,8,659,391,1.7877094972067038,0.6282527857053904,2
468875.5,9522.626871705055,6,7,653,403,1.9104477611940298,0.6449864778239063,2
487392.0,11193.535593748093,7,8,659,392,1.7852161785216178,0.6261334724192927,2
482563.5,11621.979244828224,8,9,660,392,1.7852161785216178,0.6197716458069777,2
483802.5,11820.998577713966,7,8,655,391,1.7802503477051461,0.6164805108173421,2
477396.5,10452.876652002335,6,7,657,397,1.9076005961251863,0.644625158659429,2
471513.0,10344.977158427238,6,7,652,399,1.9076005961251863,0.6365075261733724,2
479315.0,12445.809759616852,8,9,651,393,1.7777777777777777,0.6057130869991856,2
468644.0,11225.653345823288,6,7,656,400,1.887905604719764,0.6257743831807211,2
477373.5,11743.719359397888,7,8,650,392,1.7827298050139275,0.6084636459753325,2
471478.0,11534.506156682968,8,9,650,395,1.7777777777777777,0.6016877394819373,2
317007.5,5496.667291402817,4,5,436,428,1.4631578947368422,0.733705809446991,2
469750.0,10855.26142835617,7,8,651,397,1.887905604719764,0.6311735932286058,2
462796.0,10535.143678545952,6,7,652,399,1.9047619047619047,0.6235256313958917,2
468080.5,11504.464525222778,6,7,652,399,1.8851251840942562,0.6340307601032967,2
443447.5,9668.626871109009,6,7,639,411,2.088091353996737,0.6523757158041464,2
299836.0,5245.797234654427,4,5,416,431,1.4196428571428572,0.758045044919774,2
277782.0,4242.2682337760925,3,4,389,428,1.338680926916221,0.7423376331844821,2
250783.5,4689.280428767204,3,4,362,427,1.200354609929078,0.7358314518223149,2
231630.0,4303.866214752197,3,4,340,426,1.146953405017921,0.7412800465960259,2
240825.0,4605.204309105873,5,6,324,409,1.0260162601626017,0.7322234569946989,2
243630.0,4693.027682065964,6,7,323,403,1.0177705977382876,0.7423308023254397,2
249569.0,5325.253078579903,6,7,323,403,1.0766721044045677,0.7227609654806914,2
250624.5,4727.329200744629,6,7,322,402,1.0092307692307692,0.717761867258538,2
249843.5,4420.1332421302795,6,7,319,403,1.0220820189274449,0.741705506902182,2
250748.0,4502.944421410561,5,6,318,402,1.006201550387597,0.7290224479649717,2
247843.0,4529.145432829857,5,6,319,401,1.0381679389312977,0.6979900360762755,2
250135.0,4763.713975071907,5,6,318,402,1.017001545595054,0.7225607598392159,2
247963.0,5244.140379667282,6,7,322,404,1.0200927357032457,0.723925663928671,2
249094.5,4857.412458539009,5,6,325,399,1.0088235294117647,0.6892849928468846,2
248628.5,4948.726165890694,6,7,328,400,1.0322085889570551,0.7052770575787318,2
393373.5,8977.430914521217,5,6,581,401,1.8604651162790697,0.5621536766455428,2
262800.5,4808.383020758629,5,6,330,397,1.0103092783505154,0.7151024284320702,2
265373.0,5079.027683496475,5,6,332,395,1.0627737226277372,0.6945128166878,2
264222.5,5315.779990553856,5,6,334,392,1.0208333333333333,0.6760885390745642,2
262234.0,5274.424651622772,5,6,335,391,0.9805555555555555,0.6710055462088113,2
265463.5,5747.118082642555,5,6,336,394,1.011111111111111,0.6754074628156788,2
264804.0,5538.449035167694,5,6,336,394,0.9722222222222222,0.6856592444138906,2
258427.0,5436.047013401985,5,6,338,393,1.0130813953488371,0.6982862160975445,2
263834.0,5352.591171145439,5,6,339,383,0.9583333333333334,0.6784737080315998,2
147124.5,2435.1139067411423,3,4,480,451,0.6884955752212389,0.8557058397578133,2
144110.5,2532.7118874788284,4,5,474,452,0.696969696969697,0.7997896612102527,2
139519.5,2659.6824489831924,4,5,472,458,0.7504553734061931,0.7591865052373826,2
140403.0,4988.812392950058,4,5,1097,384,1.0998185117967332,0.6156257741745245,2
131989.5,3815.266148686409,3,4,1088,406,1.2924528301886793,0.7629164222153503,2
125687.5,2975.217378139496,3,4,1101,412,1.186046511627907,0.7452100521461753,2
142905.5,6053.613469004631,4,5,1115,364,0.8487261146496815,0.6030798511982005,2
132421.0,3692.136205673218,4,5,1087,406,1.344418052256532,0.779873732317224,2
123287.0,2750.6904670000076,2,3,1105,410,1.0760095011876485,0.8355126949650478,2
128938.0,3074.2884455919266,3,4,1095,406,1.2579908675799087,0.7669197529211983,2
131385.0,4737.782954692841,4,5,1089,407,1.212962962962963,0.7539704173421518,2
135153.5,3757.0651379823685,3,4,1084,407,1.2971698113207548,0.7861578149857634,2
131597.0,3678.052945613861,3,4,1087,404,1.2897862232779098,0.7913514618687385,2
140986.0,4288.302726387978,5,6,1072,403,1.3773584905660377,0.7805777402521904,2
148177.0,5462.2926214933395,6,7,1094,398,0.8955223880597015,0.6972657950275633,2
143750.0,5005.155537605286,3,4,1074,421,1.078,0.6619695609127121,2
134323.0,3893.3910388946533,2,3,1083,404,1.30622009569378,0.7886461446327816,2
141038.5,4162.80525290966,4,5,1071,403,1.3714285714285714,0.7751455062077153,2
134127.5,3671.467159152031,3,4,1083,405,1.3436754176610979,0.7946083164985159,2
254480.5,7449.132363915443,4,5,845,448,1.881287726358149,0.6399328584810174,2
265201.0,8446.678606271744,5,6,860,437,1.5252854812398042,0.596559895894842,2
279379.5,9536.34260058403,7,8,868,421,1.3624454148471616,0.5751158704720969,2
282034.5,9687.940580368042,5,6,861,442,1.5285481239804242,0.6210818274308415,2
275825.5,5916.2896555662155,6,7,848,445,1.8797595190380763,0.6858123564104349,2
264828.5,6198.71606194973,6,7,849,451,1.8667992047713717,0.6612149766052962,2
279795.0,7337.777025103569,5,6,853,449,1.8540433925049309,0.7055632818104906,2
288437.5,6984.137414574623,6,7,864,435,1.5921052631578947,0.6338080782444656,2
287671.5,5587.0936979055405,5,6,847,445,1.9112426035502958,0.6928771339936028,2
304832.5,7850.328320622444,6,7,871,419,1.3380681818181819,0.6252262562928733,2
279365.0,6773.551628708839,6,7,839,446,1.8512720156555773,0.6818853049219541,2
409130.5,10399.763956189156,6,7,627,390,1.7777777777777777,0.553196768414292,2
420900.5,13372.562067389488,7,8,637,384,1.7777777777777777,0.5384473188323293,2
270920.5,7698.127310991287,4,5,386,380,1.2,0.5486397437039797,2
268569.0,7110.948597669601,5,6,376,380,1.0152777777777777,0.6127536370761022,2
267457.0,7001.291744589806,4,5,373,381,1.0583333333333333,0.609116582021909,2
271513.5,6985.13236284256,5,6,368,379,1.0666666666666667,0.6152917901721372,2
266828.0,6767.9780349731445,4,5,371,381,1.0597222222222222,0.6137221979437404,2
268451.0,6806.463316202164,7,8,370,381,1.0597222222222222,0.6161662414687861,2
148916.0,4644.1017154455185,5,6,1092,385,0.9890510948905109,0.6830304211721268,2
264962.5,7071.676518201828,4,5,371,381,1.0652777777777778,0.6092604600682469,2
138160.5,2838.7707629203796,3,4,552,481,0.9078694817658349,0.7366654492038059,2
141516.5,4672.486491918564,4,5,1124,366,0.6314102564102564,0.6719634000707497,2
141359.0,4394.420476675034,6,7,1108,387,0.8049645390070922,0.7139667964705466,2
265944.5,7046.848093867302,4,5,372,384,1.0638888888888889,0.6103683285843958,2
139747.0,5062.469246506691,5,6,1074,406,1.295942720763723,0.7711583350347926,2
138362.5,4591.172783374786,6,7,1107,392,0.8469945355191257,0.7222499171327676,2
266070.5,6869.877530217171,5,6,374,379,1.0694444444444444,0.6013524585069392,2
139854.0,2950.1849771738052,3,4,565,485,0.918918918918919,0.7317658939349148,2
137954.0,3243.179922580719,4,5,571,482,0.90715667311412,0.7304892997937533,2
146926.0,3523.685414791107,5,6,1065,403,1.2699530516431925,0.8192092600543069,2
141721.5,4709.917950630188,4,5,1075,411,1.2232558139534884,0.7337304299204771,2
154519.5,5416.452002048492,4,5,1103,360,0.8392282958199357,0.6292099830195824,2
268130.5,7362.6470811367035,5,6,382,382,1.0777777777777777,0.5979763445968022,2
140137.5,2785.3149178028107,3,4,571,485,0.8805394990366089,0.7437704004458244,2
269184.5,7343.75978076458,4,5,379,381,1.0708333333333333,0.6000512703339816,2
142546.5,2865.1727821826935,4,5,565,484,0.9230769230769231,0.7344728977741137,2
141601.5,2729.859074950218,4,5,566,484,0.9096153846153846,0.7446302786812401,2
140978.0,2578.989017724991,3,4,567,485,0.8670520231213873,0.7560540689832703,2
154209.5,5602.795148015022,5,6,1101,361,0.8672,0.6285709045034616,2
148554.0,4826.101716160774,4,5,1109,362,0.8599033816425121,0.6204213572891804,2
138724.0,2937.983965396881,4,5,567,483,0.8687258687258688,0.746401803537128,2
140044.0,2507.2732870578766,3,4,567,486,0.859073359073359,0.7652865780852535,2
139851.5,2707.4570537805557,3,4,568,486,0.874274661508704,0.7546609323483544,2
141511.5,2943.599187850952,3,4,566,484,0.9073359073359073,0.7209693319985021,2
139624.5,2631.4570546150208,3,4,571,485,0.861003861003861,0.758595865943338,2
140879.0,4762.9890178442,3,4,1104,384,0.9890909090909091,0.6727553174216594,2
137554.0,2944.469246029854,4,5,574,484,0.8527131782945736,0.7501751994000955,2
138924.5,2660.8296374082565,3,4,574,487,0.8501945525291829,0.7642725699840736,2
135502.5,2800.9717725515366,3,4,576,483,0.8424124513618677,0.7621062992125984,2
138526.0,2533.675308227539,3,4,574,487,0.8174757281553398,0.7708650988859334,2
139319.0,2641.1311522722244,3,4,573,486,0.8336557059961315,0.7600620841846268,2
139058.5,2576.344354867935,3,4,572,485,0.8455598455598455,0.7572280775314948,2
138645.5,2517.4326684474945,2,3,569,485,0.7953667953667953,0.7918414552308066,2
138688.5,2592.344356775284,3,4,569,485,0.8297872340425532,0.7642292326766772,2
138754.0,2581.6164335012436,3,4,569,486,0.8391472868217055,0.7660866660593362,2
139077.5,2636.6875026226044,3,4,568,486,0.8468992248062015,0.762329564919493,2
139687.0,2483.3910380601883,3,4,567,486,0.8588007736943907,0.7618806075976984,2
139814.0,2536.3616008758545,3,4,566,485,0.8568665377176016,0.7638481416528717,2
139323.0,2486.846881389618,3,4,567,484,0.8297872340425532,0.7906421133274693,2
139814.5,2456.462106347084,3,4,564,485,0.8178294573643411,0.7821374528346745,2
139195.0,2422.361600279808,3,4,564,486,0.8155339805825242,0.7902834789619209,2
139177.5,2416.805251598358,3,4,563,485,0.8097087378640777,0.791248806112703,2
140330.0,2502.1605911254883,3,4,562,484,0.851063829787234,0.770863946605875,2
141813.0,2697.6164339780807,3,4,559,482,0.7961538461538461,0.7878215508884402,2
142894.0,2667.474298477173,3,4,560,481,0.8221797323135756,0.7885460124053595,2
266278.0,7072.664325594902,5,6,378,386,1.0180555555555555,0.6148911555043425,2
145737.5,2781.800199508667,3,4,558,478,0.8374291115311909,0.7835770740362386,2
267972.0,7300.94859790802,4,5,381,386,1.0486111111111112,0.6150915158999408,2
147660.0,2911.9007033109665,3,4,555,474,0.8183520599250936,0.7821782440453331,2
147423.0,2632.1017149686813,3,4,556,473,0.8152985074626866,0.7911378479470653,2
265403.5,5454.123136043549,3,4,380,399,1.2236628849270665,0.689585422761735,2
148536.0,2613.6164343357086,3,4,554,471,0.800369685767098,0.8012514834394218,2
149414.0,2757.2732886075974,3,4,553,470,0.8195211786372008,0.7928196583872354,2
149637.0,3055.013402581215,4,5,551,470,0.8047882136279927,0.7871116043953732,2
147921.5,2858.486492395401,3,4,552,471,0.8595194085027726,0.7716019759320213,2
147572.0,2809.959580183029,4,5,554,472,0.812962962962963,0.7930141329464238,2
147131.0,2849.557558655739,3,4,552,472,0.812962962962963,0.7814519941151163,2
147013.0,2893.2144149541855,3,4,552,473,0.8460111317254174,0.7657305960451168,2
145256.5,2664.8885123729706,3,4,556,474,0.7973977695167286,0.7935345534007102,2
143862.0,2857.072277545929,3,4,556,475,0.8355140186915888,0.7714421305792171,2
142284.5,2586.2610969543457,3,4,557,477,0.7771535580524345,0.7942265773924984,2
268210.0,7224.747586846352,4,5,377,387,1.0458333333333334,0.6196165312701781,2
141043.5,2775.373792886734,3,4,557,478,0.7754716981132076,0.7920121292097764,2
264177.0,7098.463314414024,4,5,376,384,1.0333333333333334,0.6127804375661081,2
260384.0,6735.066347002983,4,5,377,385,1.051388888888889,0.5990266369282125,2
141069.0,2887.699695587158,3,4,556,478,0.8207547169811321,0.7613355172795299,2
263009.5,8015.66641330719,5,6,376,384,1.051388888888889,0.6011542659268698,2
141707.0,3083.498683333397,3,4,552,478,0.8903591682419659,0.7432406207876807,2
262229.5,7200.647081494331,4,5,375,383,1.0486111111111112,0.601694973589893,2
139963.0,2734.0428404808044,3,4,552,478,0.7958412098298677,0.7928612295996692,2
140168.0,2883.8418284654617,3,4,547,478,0.8465909090909091,0.7774067952657209,2
139236.0,2872.8712655305862,3,4,543,478,0.8257575757575758,0.7840990682783846,2
140129.5,2969.1139076948166,4,5,538,477,0.8709677419354839,0.7660593967390562,2
138955.5,2653.314917445183,3,4,539,479,0.7973484848484849,0.8089861147498035,2
139772.5,2906.628625869751,3,4,537,479,0.8937381404174574,0.7665046161101834,2
139194.5,2779.1727837324142,3,4,538,479,0.8140417457305503,0.8054771135929634,2
138521.5,2576.5453679561615,3,4,537,479,0.7984790874524715,0.811391100098992,2
138883.5,2695.5159286260605,3,4,534,480,0.8174904942965779,0.8053294907961764,2
138659.0,2774.3859847784042,3,4,533,480,0.8285714285714286,0.804358860570411,2
137778.5,2641.3737938404083,3,4,533,481,0.8011472275334608,0.8153924910636082,2
137199.5,2633.231658101082,4,5,533,481,0.8076923076923077,0.8037063180802362,2
259706.0,6976.179045557976,4,5,362,386,1.0541666666666667,0.6236456372228839,2
137508.5,2770.486490249634,4,5,532,483,0.887378640776699,0.782514304899944,2
143489.5,5882.535261631012,4,5,1071,420,1.0925553319919517,0.6696277110823329,2
142473.0,6081.9738602638245,5,6,1073,422,1.0912778904665315,0.6664546081790647,2
135428.0,2610.44486284256,4,5,535,489,0.8346613545816733,0.8120620853208451,2
258820.0,6876.664326548576,5,6,364,393,1.051388888888889,0.6289778926980532,2
136876.0,2678.444860458374,3,4,543,492,0.9396378269617707,0.7783767799463173,2
136470.5,2676.0012098550797,3,4,548,493,0.9111111111111111,0.7882362794136334,2
134732.0,2495.533173918724,3,4,552,495,0.8340080971659919,0.8119662755449488,2
135177.0,2509.7341837882996,3,4,553,496,0.8963414634146342,0.7925991943664285,2
256604.0,7398.487701058388,4,5,372,393,1.0527777777777778,0.596467738711222,2
136656.5,4543.658065080643,5,6,1101,391,1.0037243947858474,0.6912473981451273,2
135174.0,2544.361601471901,3,4,561,497,0.9266802443991853,0.7718671128216256,2
136157.0,4640.989018321037,4,5,1102,395,1.0038240917782026,0.7076620028689632,2
136367.5,2607.0895227193832,3,4,565,495,0.8694779116465864,0.7746106852450915,2
139465.0,3992.6214874982834,3,4,1104,391,0.9699248120300752,0.7129128392297587,2
138914.5,4548.687502503395,3,4,1096,392,1.0226843100189036,0.6783928309811007,2
138360.5,2505.148398756981,3,4,565,491,0.8681102362204725,0.7804190873709741,2
139365.5,2656.2610960006714,3,4,566,491,0.8937007874015748,0.7671396881140976,2
138117.0,2438.361600756645,3,4,566,491,0.8464566929133859,0.7827920302196478,2
137040.5,2552.319971561432,3,4,565,491,0.8385826771653543,0.7799043334499999,2
136814.0,2617.616434574127,3,4,562,490,0.834319526627219,0.7910838705946978,2
136651.0,2594.3027243614197,3,4,556,490,0.8362919132149902,0.7990608983448771,2
136072.0,2713.8174443244934,3,4,553,491,0.8712871287128713,0.7869641282188453,2
246122.0,6089.728254675865,3,4,373,406,1.1984375,0.643818935897218,2
136409.5,2762.5697524547577,3,4,551,491,0.8930693069306931,0.7865392377328029,2
135940.5,2620.8296353816986,3,4,550,492,0.8930693069306931,0.7860263144961014,2
140005.5,4675.349409103394,5,6,1101,392,0.944547134935305,0.7183195062260462,2
136227.5,2693.5159282684326,3,4,551,492,0.8944223107569721,0.7905610283343247,2
136130.0,4252.077330708504,4,5,1105,392,0.990530303030303,0.7025973858401827,2
135361.0,2621.6164346933365,3,4,551,494,0.8657314629258517,0.8064114479077304,2
135855.5,2654.344355225563,4,5,553,494,0.8476953907815631,0.8054037230258477,2
137480.5,2726.9717715978622,3,4,556,494,0.893574297188755,0.789308094856713,2
137960.5,2633.0895235538483,3,4,561,495,0.9436619718309859,0.7566320234732772,2
261492.0,6782.438930630684,5,6,377,390,1.0694444444444444,0.5974679379528272,2
134627.0,2814.243850827217,4,5,564,493,0.8913480885311871,0.7674377508208683,2
259525.0,7032.522191286087,4,5,375,391,1.05,0.6009449788879073,2
136620.5,2447.0062639713287,3,4,559,495,0.8694779116465864,0.792522057927802,2
136265.5,2448.805252432823,3,4,560,496,0.8390342052313883,0.8033669775613437,2
258341.5,7144.279550909996,5,6,374,389,1.0361111111111112,0.5994753402978563,2
257102.0,6958.296796321869,4,5,376,392,1.0458333333333334,0.5937752239919353,2
140548.5,4541.432669878006,4,5,1098,390,1.0075901328273245,0.6952184978074786,2
136513.5,2398.6631152629852,3,4,561,496,0.8608870967741935,0.7939624111969618,2
138385.5,5572.334251046181,3,4,1079,424,1.124223602484472,0.6583813255118571,2
247048.5,6340.598312020302,4,5,379,404,1.2032520325203253,0.6585510190209242,2
139057.5,2587.917951464653,3,4,561,487,0.7848837209302325,0.8099029391979452,2
139887.5,2606.40322971344,3,4,560,485,0.8115384615384615,0.7931906521018028,2
264604.5,6380.113030552864,5,6,377,390,1.0694444444444444,0.6218533311242169,2
145260.0,5027.356548666954,5,6,1090,414,0.8791946308724832,0.620170262908473,2
249824.5,6503.853142976761,5,6,381,399,1.2150882825040128,0.6514829693548787,2
263644.5,7020.764832377434,5,6,378,386,1.051388888888889,0.6036017679158305,2
140759.5,2758.001210451126,4,5,555,484,0.8615384615384616,0.7802178919741367,2
140605.5,2813.8001987934113,4,5,554,485,0.8554913294797688,0.7798440927456814,2
139796.5,2680.8296365737915,3,4,557,486,0.8745173745173745,0.7770594954545328,2
144400.0,4185.449913620949,4,5,1073,418,1.1118012422360248,0.6913573153886851,2
139652.5,2739.172781229019,3,4,555,488,0.8557504873294347,0.7876355002086788,2
138092.5,2637.2905336618423,3,4,554,488,0.7964774951076321,0.8142246462264151,2
148110.0,5749.263184428215,4,5,1087,397,0.9538188277087034,0.633736826566371,2
141504.0,5247.7240797281265,4,5,1099,391,0.9681050656660413,0.6950268916230752,2
141149.5,5174.510876536369,4,5,1096,392,0.9831144465290806,0.6938991716441757,2
140220.5,2792.3443566560745,4,5,555,489,0.9117647058823529,0.7701334080286478,2
138243.5,4536.060085773468,4,5,1095,396,0.9942965779467681,0.718185360278456,2
136914.0,3042.3271100521088,4,5,555,486,0.88671875,0.758683937106047,2
139385.5,2771.800200343132,3,4,553,488,0.92578125,0.7650662092624356,2
138041.0,2624.729131579399,3,4,554,489,0.8490196078431372,0.7930861133374125,2
138473.5,2861.3149176836014,3,4,553,491,0.8698224852071006,0.7903964154228146,2
264057.0,6766.5810668468475,4,5,372,387,1.0652777777777778,0.622604139895359,2
260100.0,7058.806463003159,5,6,371,388,1.025,0.611964722033671,2
137788.5,2778.0012102127075,3,4,555,492,0.9345238095238095,0.7674550725606343,2
138225.5,2718.285480260849,3,4,555,492,0.8772277227722772,0.7845430397420907,2
138478.0,2810.586995601654,3,4,553,490,0.8511904761904762,0.7784582952708875,2
135814.5,2929.883460521698,4,5,557,490,0.875,0.7773021110255801,2
139684.5,2798.0012114048004,3,4,554,491,0.9403578528827038,0.760624467381272,2
139032.0,4974.243851423264,5,6,1100,390,0.9508196721311475,0.6740863747106096,2
138257.0,2581.61643409729,3,4,559,492,0.8611111111111112,0.7975345460628592,2
141133.0,2606.7880070209503,3,4,565,493,0.8986083499005965,0.7840678662896318,2
417260.0,12127.677730441093,5,6,633,402,1.7777777777777777,0.5710950048006417,2
304278.5,6757.142467856407,5,6,830,460,1.890625,0.7145791012528915,2
431713.0,10289.354793548584,5,6,654,413,1.7777777777777777,0.5828032979976443,2
328195.5,4521.13829267025,5,6,852,475,1.8620037807183365,0.7541880762195402,2
420879.0,10211.094908118248,7,8,674,416,1.7777777777777777,0.5634977430180164,2
305408.0,5497.277462363243,6,7,871,468,1.787430683918669,0.7018058273175474,2
223114.0,2778.1706951856613,4,5,1005,437,1.0238970588235294,0.8955923644603401,2
229284.0,3146.396090865135,3,4,1016,444,0.9981818181818182,0.9132492113564669,2
224008.5,2783.785919547081,4,5,1026,440,0.9572953736654805,0.9075379510677346,2
236400.5,3418.981877684593,5,6,1046,418,0.8466557911908646,0.9086298513486245,2
240014.5,3921.775814175606,5,6,1055,403,0.7496382054992764,0.8436050690572052,2
226217.0,3779.5331733226776,5,6,1054,419,0.8675282714054927,0.8631238768214093,2
235837.0,5223.748463392258,5,6,1057,402,0.7948350071736011,0.7837316455948596,2
235798.5,4258.545366048813,6,7,1059,403,0.7822931785195936,0.791788250700962,2
238778.5,4025.633678793907,7,8,1058,401,0.7663280116110305,0.8122518887917516,2
236511.0,5184.292620062828,5,6,1049,407,0.7872648335745297,0.7888722486649834,2
240520.0,4385.616435170174,5,6,1050,407,0.7441860465116279,0.8330591336212719,2
220662.5,3205.8691799640656,6,7,1029,443,0.9599303135888502,0.8796609122202755,2
248881.0,5382.719027042389,6,7,1034,415,0.804630969609262,0.7995585868353503,2
229746.5,3176.4133356809616,6,7,1015,447,0.9925925925925926,0.8916359586057279,2
221488.5,2764.129064798355,3,4,1009,441,1.0261682242990655,0.8903541301110086,2
221651.0,2805.259008049965,3,4,1005,442,1.0414312617702448,0.8862530437946573,2
352323.0,7741.860284328461,6,7,845,451,1.579378068739771,0.7268475586798768,2
222879.5,2925.785919547081,3,4,998,441,1.0919540229885059,0.8593723190342065,2
365981.0,9002.075576782227,7,8,848,440,1.4244186046511629,0.6709559969347085,2
365660.5,8584.00956094265,7,8,849,439,1.4246376811594204,0.6736442527258643,2
363327.0,8237.909055233002,7,8,849,440,1.4046579330422124,0.6763479181927421,2
223156.0,3048.8569872379303,4,5,995,442,1.1121856866537718,0.8477637342390086,2
342720.0,6681.610503911972,6,7,826,460,1.8684719535783365,0.7720918706421709,2
221631.0,3113.484404206276,5,6,996,443,1.1267056530214425,0.8547132811038759,2
229272.5,3584.7219923734665,3,4,1006,433,0.9308072487644151,0.8204096457108505,2
221354.0,2816.229571580887,4,5,996,443,1.1033138401559455,0.865886789352934,2
338400.0,6370.899826407433,8,9,828,459,1.904109589041096,0.7696550312444917,2
220697.5,2881.3006381988525,4,5,993,445,1.1284584980237153,0.873039890502864,2
219382.5,6292.265271663666,5,6,342,400,1.1378205128205128,0.6337439227660479,2
228851.5,3660.72199177742,3,4,1001,434,0.9565217391304348,0.8063460799892888,2
218006.5,2719.075242638588,2,3,995,447,1.1555555555555554,0.884092088828329,2
